otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
OTU_576	uncultured clostridium sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiaceae;g__clostridium;s__clostridium spp.;superkingdom__bacteria	88.8324873096447	1.30538014947026e-143	513.443043700739			1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_577	uncultured dietzia sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__dietziaceae;g__dietzia;s__dietzia spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__corynebacterineae	99.7252747252747	0	652.302441386301			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_578	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	91.3223140495868	4.53917e-91	338.516			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_579	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	89.6464646464647	7.18007e-147	524.263			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_580	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.1734693877551	0	639.679			0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	5	4	0	0	0	3	5	4	3	0	0	1	2	0	0	0	0	0	0	2	1	6	1	0	1	5	4	5	1	3	2	2	1	3	7	3	0	0	1	
OTU_581	uncultured enterobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter spp.;superkingdom__bacteria	85.5696202531646	3.74328e-125	452.129			0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_582	opitutus sp. enrichment culture clone lt_b7 ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus sp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	85.2130325814536	1.93907e-122	443.112			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_583	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	98.7341772151899	0	679.353			11	11	12	19	7	21	54	67	46	60	17	11	6	9	5	63	61	8	20	5	7	2	25	28	41	4	3	2	12	4	69	42	59	34	40	7	3	5	37	27	31	7	11	24	22	28	27	9	4	4	2	9	13	0	0	0	0	0	2	22	2	2	21	26	32	3	26	40	0	6	2	2	2	4	3	5	1	2	2	5	8	9	18	15	19	4	2	7	
OTU_584	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.9309462915601	0	652.302441386301			35	13	31	11	6	7	8	5	8	5	18	39	10	10	8	9	3	62	53	21	27	26	1	3	6	146	159	3	13	27	4	5	5	87	70	19	21	9	0	4	4	58	257	60	69	50	8	22	450	466	587	25	13	0	584	1001	806	516	464	100	348	169	59	24	46	20	6	9	299	512	700	66	189	175	1581	847	826	131	416	346	146	266	301	1297	621	2	55	22	
OTU_585	ab079634.1 rhodopseudomonas palustris va2_2  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;superkingdom__bacteria	96.7005076142132	0	652.302441386301			1	0	1	1	1	0	0	1	1	0	2	5	0	1	1	0	0	4	3	2	1	3	0	1	0	3	1	0	1	3	0	0	1	1	3	0	0	8	0	0	2	0	1	2	0	2	1	0	2	4	2	0	0	0	0	0	0	4	3	0	7	3	0	0	0	0	0	0	0	1	2	0	1	1	3	0	0	2	0	0	3	2	2	2	2	0	0	2	
OTU_586	pontibacter sp. swu8 ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	84.7094801223242	7.8300619437806e-097	358.353326805175			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	
OTU_587	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	83.5	2.2124747752039e-115	419.667866042956			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	
OTU_588	uncultured enterobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter spp.;superkingdom__bacteria	87.3417721518987	6.33325015301801e-135	484.589142882959			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
OTU_589	ab087719.1 rhodopseudomonas rhenobacensis str. klemme rb  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas rhenobacensis;superkingdom__bacteria	96.09375	2.87021649988955e-177	625.251909369633			6	15	23	5	3	5	1	2	0	0	9	11	3	10	4	0	1	14	16	1	4	2	1	0	0	10	3	1	4	2	1	2	1	7	11	23	24	21	6	17	5	7	17	12	7	12	8	12	14	13	12	7	2	0	11	10	15	14	6	2	9	3	3	2	5	1	3	0	6	12	28	10	11	7	21	28	15	10	5	11	4	5	13	17	16	1	16	31	
OTU_590	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.5816326530612	3.48045e-157	558.527			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	3	0	0	0	1	2	2	1	1	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	5	1	0	2	0	5	0	1	1	2	1	0	0	0	
OTU_591	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	90.6474820143885	6.29636e-167	590.988			26	17	44	24	12	20	7	6	1	4	15	41	15	17	14	4	2	42	38	9	10	8	1	2	3	29	18	1	14	13	6	9	4	33	40	27	30	68	44	49	22	18	44	16	27	34	27	34	28	29	38	44	19	0	29	28	18	27	9	15	22	11	12	16	13	28	13	14	16	38	66	52	51	26	42	52	55	46	20	39	28	19	27	36	23	2	59	98	
OTU_592	cu924338.1 towards definition core microorganisms involved digestion mesophilic anaerobic digester which treats municipal wastewater sludge clone  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;superkingdom__bacteria	99.4082840236686	6.58941e-80	300.646			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_593	tumebacillus sp. lx77 ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__alicyclobacillaceae;g__tumebacillus;s__tumebacillus sp.;superkingdom__bacteria	81.4249363867684	3.48968e-100	369.174			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_594	uncultured brevundimonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__brevundimonas;s__brevundimonas spp.;superkingdom__bacteria	81.3829787234043	1.39753e-98	363.763			1	0	0	0	0	1	0	1	0	0	8	2	0	0	0	1	0	7	14	0	0	0	0	0	0	1	3	0	0	0	0	0	1	10	7	0	0	1	0	0	0	1	15	13	6	11	0	0	5	9	10	1	8	0	0	0	1	1	0	8	0	0	2	1	7	0	3	3	1	6	3	1	10	7	0	0	5	2	2	8	2	0	0	0	0	0	0	0	
OTU_595	uncultured bradyrhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium spp.;superkingdom__bacteria	97.7157360406091	0	670.336			1	3	3	1	1	1	1	0	1	1	1	7	0	0	0	0	0	1	1	2	5	1	0	0	0	3	0	1	0	2	1	1	1	0	0	2	3	1	4	2	1	0	1	0	2	0	2	2	2	2	0	3	2	0	0	2	1	2	1	0	1	3	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	2	3	0	0	0	0	1	1	0	10	4	
OTU_596	clostridium sp. enrichment culture clone ht3 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiaceae;g__clostridium;s__clostridium sp.;superkingdom__bacteria	91.1616161616162	1.22825569516779e-156	556.723894927408			6	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	2	1	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_597	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	97.2081218274112	0	661.319285391857			1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	3	3	0	0	0	0	1	3	3	3	1	1	6	2	3	1	0	1	0	0	6	1	0	1	0	1	1	0	4	4	2	1	1	2	9	9	5	0	1	2	5	4	3	3	2	5	5	0	0	1	2	
OTU_598	methylobacillus sp. enrichment culture clone na_ww_1 ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__methylophilales;f__methylophilaceae;g__methylobacillus;s__methylobacillus sp.;superkingdom__bacteria	99.2424242424242	0	700.993399016304			1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_599	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	94.6428571428571	1.80132447636124e-173	612.628327761855			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_600	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	97.2081218274112	0	661.319285391857			5	2	0	0	0	0	1	1	0	0	0	3	0	0	0	0	2	5	2	0	0	0	0	0	0	4	4	2	3	8	0	0	0	0	0	3	1	6	1	6	5	2	9	3	6	2	2	4	4	7	3	3	7	1	3	3	5	5	4	3	4	3	4	0	1	13	6	6	2	3	5	27	19	14	13	10	13	15	9	13	31	5	25	22	7	2	31	9	
OTU_601	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	96.7005076142132	0	652.302441386301			0	0	0	0	2	0	2	5	2	6	2	1	2	0	0	7	3	1	1	0	1	0	2	1	1	0	0	0	0	0	3	0	3	2	3	1	1	2	0	1	0	0	0	1	2	3	4	1	0	1	0	1	2	0	1	0	0	0	0	2	0	1	2	1	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	
OTU_602	uncultured rhodopseudomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;superkingdom__bacteria	91.6243654822335	2.87275e-158	562.134			0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	1	0	
OTU_603	aj582755.1 desulfovibrio ferrireducens str. cy1  ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfovibrio;s__desulfovibrio mexicanus;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	96.9387755102041	0	654.106			1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_604	cp000463.1 rhodopseudomonas palustris str. bisa53  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;superkingdom__bacteria	96.9543147208122	0	657.713			37	39	51	27	5	13	7	13	5	1	21	75	9	8	11	7	7	33	21	26	18	18	1	1	6	19	15	10	8	12	7	12	7	19	10	33	49	47	6	15	8	12	23	17	25	26	6	10	53	37	57	12	14	0	23	22	51	40	32	9	55	42	6	7	10	5	5	7	11	27	18	12	16	8	37	27	27	18	11	8	9	14	12	47	23	3	33	27	
OTU_605	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	96.7005076142132	0	652.302			1	0	0	5	3	2	0	0	0	0	0	0	5	4	3	0	0	0	0	0	5	3	0	0	0	1	0	1	1	2	0	0	1	1	0	0	0	2	1	0	1	1	2	2	2	0	0	0	0	0	8	2	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	4	2	1	1	2	3	1	2	3	1	2	1	0	3	1	0	3	2	
OTU_606	bradyrhizobium sp. 112l1dept ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium sp.;superkingdom__bacteria	92.6208651399491	3.72638e-163	578.364			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_607	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	85.6041131105398	2.89369e-120	435.898			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	
OTU_608	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	96.9543147208122	0	657.712547789635			10	18	23	31	18	30	114	115	56	117	33	17	14	28	12	135	118	29	39	21	13	8	56	54	68	7	9	28	10	27	129	94	105	48	68	25	20	25	85	55	56	2	22	83	44	63	59	25	12	5	9	29	17	1	2	0	4	3	3	46	0	7	56	71	71	7	44	49	2	19	10	16	6	8	9	6	10	4	1	19	24	55	52	37	63	6	4	4	
OTU_609	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	96.1928934010152	0	643.285597380745			0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
OTU_610	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	97.2222222222222	0	664.92602299408			5	3	5	2	0	3	1	0	0	0	1	5	0	0	0	0	0	3	5	1	0	0	1	0	0	1	1	1	1	3	0	3	0	4	1	2	5	5	5	4	4	2	2	1	4	6	0	3	5	1	2	2	0	0	2	1	1	1	0	1	2	1	0	2	1	2	1	0	2	0	3	1	3	1	5	6	5	3	2	5	2	1	4	3	0	0	10	7	
OTU_611	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.9393939393939	7.74429556934845e-172	607.218221358521			8	3	2	3	0	4	3	3	3	2	0	6	0	1	0	0	1	7	6	2	4	0	1	1	0	13	12	0	0	2	4	4	3	7	7	0	0	3	2	3	3	9	24	5	7	0	8	5	11	10	21	4	7	0	17	26	40	32	20	7	10	7	2	1	6	4	1	1	8	24	36	34	24	10	38	27	31	14	27	32	18	21	21	50	29	0	20	13	
OTU_612	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	89.7058823529412	1.52034046252937e-070	269.988255550726			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	
OTU_613	ay297803.1 waterlogged archaeological wood clone pach83  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	99.1643454038997	5.05237425609021e-180	634.268753375189			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	
OTU_614	pleomorphomonas sp. r5_392 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas sp.;superkingdom__bacteria	87.3711340206186	2.69296649083389e-133	479.179036479626			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_615	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	93.6548223350254	5.88856100668412e-167	590.98790214852			2	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	5	0	0	0	0	0	3	1	4	1	3	2	2	0	2	0	0	2	0	2	1	1	3	4	0	1	4	2	3	1	1	2	0	1	0	0	8	2	4	0	3	0	22	11	11	4	1	1	10	1	8	9	1	5	3	0	0	4	4	
OTU_616	ab079679.1 rhodopseudomonas sp. hmd89  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	93.6548223350254	3.11252219981537e-170	601.808114955188			1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_617	ab079679.1 rhodopseudomonas sp. hmd89  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	93.1472081218274	3.0503501203043e-164	581.971058142964			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	
OTU_618	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	91.6666666666667	2.37109128708191e-159	565.740738932964			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
