,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
8026,OTU_639,-0.732689229395848,3.88965723527593,-0.163789470837661,0.524192148924347,0.695410814681393,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,late C,perturbed M,OTU,lC_vs_pM
8027,OTU_64,-2.2453168256637,3.35641435160785,-0.604471601431972,0.0951997300944669,0.231023602398122,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,methylocella,methylocella palustris,late C,perturbed M,OTU,lC_vs_pM
8028,OTU_640,-0.989218083487394,1.30761702064446,-0.752747710167272,0.0511082400571565,0.179948834973578,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,perturbed M,OTU,lC_vs_pM
8029,OTU_641,1.29595565941187,3.17910154430623,0.326781389679358,0.267445264745574,0.461488306585333,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed M,OTU,lC_vs_pM
8030,OTU_643,1.27468025270214,4.2702093028051,0.247637700532382,0.417427959037866,0.595891156046743,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed M,OTU,lC_vs_pM
8031,OTU_65,-0.674698866753068,3.39748419164155,-0.166759294365833,0.547053623878701,0.723301502556474,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,fibrobacter spp.,late C,perturbed M,OTU,lC_vs_pM
8032,OTU_66,1.23901108361869,4.10334024994242,0.250870853804299,0.40320302452965,0.578582527315207,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingobium,sphingobium yanoikuyae,late C,perturbed M,OTU,lC_vs_pM
8033,OTU_67,5.29329917102013,1.54187960447989,3.43704524518644,3.96919901563864e-05,0.000949656875355147,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed M,OTU,lC_vs_pM
8034,OTU_68,-1.46128933937677,3.87825229212079,-0.337192039140284,0.253672064777328,0.451965016387087,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides fragilis,late C,perturbed M,OTU,lC_vs_pM
8035,OTU_69,-2.01962628803106,3.49913770257815,-0.502991104707792,0.111778280542986,0.265960966565329,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,perturbed M,OTU,lC_vs_pM
8036,OTU_7,-1.86099558518515,1.35189248464382,-1.51590218509088,0.000231086766690482,0.00333528651048225,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,late C,perturbed M,OTU,lC_vs_pM
8037,OTU_70,-1.49201468351882,3.83099040854996,-0.341072839196973,0.266706358656823,0.458724729364851,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter spp.,late C,perturbed M,OTU,lC_vs_pM
8038,OTU_71,-1.77238023029994,3.40244645067017,-0.446899921012869,0.169875089306978,0.34162715360466,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,late C,perturbed M,OTU,lC_vs_pM
8039,OTU_72,-0.322058814098478,2.76327285805064,-0.0862329862076983,0.651306342780027,0.805100928621141,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,late C,perturbed M,OTU,lC_vs_pM
8040,OTU_73,5.9484766415352,3.00325528287037,1.9433952371478,0.000461816305469556,0.00538955407428659,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed M,OTU,lC_vs_pM
8041,OTU_74,-1.41356070915176,3.45211202734408,-0.341561566859555,0.34924374851155,0.586060660060892,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8042,OTU_75,0.181542574302989,3.26201312572579,0.0435532517140486,0.661271413828689,0.809958991302287,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed M,OTU,lC_vs_pM
8043,OTU_76,-1.35905637736131,3.47761913377285,-0.333251472056414,0.331240890688259,0.520050439814072,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late C,perturbed M,OTU,lC_vs_pM
8044,OTU_77,0.118520972974437,4.43993727492076,0.0224096117238291,0.608708700484242,0.767982329763536,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas pangongensis,late C,perturbed M,OTU,lC_vs_pM
8045,OTU_78,0.779830367419775,4.30043346909857,0.157317060815626,0.504708382948321,0.676070721463968,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio sodomensis,late C,perturbed M,OTU,lC_vs_pM
8046,OTU_79,-2.48102035579768,4.00435022008,-0.543062143901989,0.115744899579265,0.269559542664644,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8047,OTU_8,-4.20558947316554,1.67695080982626,-2.39159133546292,6.45788679844407e-05,0.0013102193073128,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8048,OTU_80,-1.89704320888617,2.55135894057533,-0.644674783226624,0.0732900293720727,0.185982133005337,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8049,OTU_81,-0.172124787274607,2.97137789327252,-0.046742513276223,0.589764229578471,0.755414241956604,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium petrolearium,late C,perturbed M,OTU,lC_vs_pM
8050,OTU_82,-1.33525445566359,3.76345425064286,-0.298877066163722,0.356666547590696,0.54144638818272,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8051,OTU_83,-1.05768714540587,3.98561766551474,-0.239570132441366,0.419555568786219,0.632571058049087,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8052,OTU_84,-0.779116890918385,2.95495132800199,-0.222694194936597,0.462387036596015,0.647864417200116,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed M,OTU,lC_vs_pM
8053,OTU_85,0.639316330946919,4.05260726402648,0.13184162475425,0.512582519647535,0.68303535165035,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,rhodothermus spp.,late C,perturbed M,OTU,lC_vs_pM
8054,OTU_86,-1.4383872279191,3.37601309441906,-0.364237994597434,0.272227633563547,0.458868253498161,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.,late C,perturbed M,OTU,lC_vs_pM
8055,OTU_87,-0.64914341145498,1.17211705895387,-0.532418177608436,0.156108160673176,0.345081992922195,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,late C,perturbed M,OTU,lC_vs_pM
8056,OTU_88,0.158133406852471,3.6043440711744,0.0358473092334949,0.714941216162578,0.850529906449185,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,barnesiella viscericola,late C,perturbed M,OTU,lC_vs_pM
8057,OTU_89,-2.34106519145867,2.41771051241105,-0.906902955038652,0.0105671191553544,0.0568124797462499,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,late C,perturbed M,OTU,lC_vs_pM
8058,OTU_9,-0.189345119000029,1.09987253815263,-0.102713644456739,0.604070254822577,0.772624228806563,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,perturbed M,OTU,lC_vs_pM
8059,OTU_90,-1.56504020041317,2.92363249727343,-0.453211217529186,0.214915813288878,0.37936396699543,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late C,perturbed M,OTU,lC_vs_pM
8060,OTU_91,0.192189258244757,3.9225781319788,0.042615785833007,0.595663372231484,0.755544768629372,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,late C,perturbed M,OTU,lC_vs_pM
8061,OTU_92,-1.12723266250124,3.50785854665888,-0.268994839510589,0.389639239501469,0.579342141072525,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8062,OTU_93,-0.6402789599826,3.73635627484703,-0.143881894246344,0.533680558863221,0.704240383224306,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides caccae,late C,perturbed M,OTU,lC_vs_pM
8063,OTU_94,-0.77356406316801,4.29015187908732,-0.15077826320273,0.540438278955307,0.710510254335883,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8064,OTU_95,0.0619322757829295,3.9381395714732,0.011684933968045,0.577358140827181,0.735807066533263,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,prolixibacter,prolixibacter spp.,late C,perturbed M,OTU,lC_vs_pM
8065,OTU_96,-0.56641440424899,4.0859514721416,-0.116569931410734,0.528276057791538,0.698872092209922,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium rectale,late C,perturbed M,OTU,lC_vs_pM
8066,OTU_98,-0.476283092265016,3.13048011490754,-0.120020383737664,0.566379455425895,0.73598457438352,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter korlensis,late C,perturbed M,OTU,lC_vs_pM
8067,OTU_99,0.577884567731438,4.2748217927691,0.119575864113099,0.532207470032547,0.704318519270312,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed M,OTU,lC_vs_pM
8068,OTU_10,-0.391625230013854,1.78445077872687,-0.190443985229289,0.606242041755974,0.782914124355513,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,perturbed M,species,lC_vs_pM
8069,OTU_11,-1.15671824561826,1.75388222638477,-0.640086803034687,0.0943112248948162,0.281704520353583,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,late C,perturbed M,species,lC_vs_pM
8070,OTU_12,0.435039226144489,2.83860299924344,0.141367622992971,0.730393228546479,0.862930596363968,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,late C,perturbed M,species,lC_vs_pM
8071,OTU_121,-0.130276567123984,4.05651910310873,-0.0270495737316,0.597097483527824,0.763628844647801,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,salinibacter,salinibacter spp.,late C,perturbed M,species,lC_vs_pM
8072,OTU_125,1.43299242489898,4.1571384448186,0.284496601052985,0.378895332221958,0.562912100636497,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,sinobacteraceae,steroidobacter,steroidobacter spp.,late C,perturbed M,species,lC_vs_pM
8073,OTU_126,-0.259914988731316,3.64310762171164,-0.063604498464975,0.648957648646503,0.803745070975065,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,prolixibacter,prolixibacter spp.,late C,perturbed M,species,lC_vs_pM
8074,OTU_129,2.14222619532834,4.37849759362268,0.429215047623943,0.231979002937207,0.419347464422563,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus sanguinis,late C,perturbed M,species,lC_vs_pM
8075,OTU_134,2.70825980400191,3.82975718376633,0.630726337588937,0.0902453361911566,0.251415616454056,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,acidovorax,acidovorax caeni,late C,perturbed M,species,lC_vs_pM
8076,OTU_14,-0.284442843263897,1.68421625314114,-0.152002640151597,0.60152802254505,0.767254268193081,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,late C,perturbed M,species,lC_vs_pM
8077,OTU_143,0.945730970274592,4.22064686836418,0.19180530510396,0.465158569500675,0.646624710452881,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,late C,perturbed M,species,lC_vs_pM
8078,OTU_147,0.945864280291157,4.87093301968054,0.168999640788234,0.531953639755497,0.715043359495602,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus terrae,late C,perturbed M,species,lC_vs_pM
8079,OTU_148,3.26984722826437,4.07149972342491,0.724713408404212,0.0714852345796618,0.206117815967356,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,pseudochrobactrum,pseudochrobactrum kiredjianiae,late C,perturbed M,species,lC_vs_pM
8080,OTU_15,-2.65111048469317,2.08525610578936,-0.950216118952475,0.0206983011828213,0.136565111730681,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,late C,perturbed M,species,lC_vs_pM
8081,OTU_151,0.694541111197676,4.1245406083282,0.142197790261768,0.481764547114392,0.662744399369254,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella sp.,late C,perturbed M,species,lC_vs_pM
8082,OTU_156,0.159739137360105,3.98438772493132,0.0340404833278563,0.560468921171708,0.734572920635158,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus spp.,late C,perturbed M,species,lC_vs_pM
8083,OTU_159,0.928981180128262,4.11921508452558,0.192474681799598,0.458499722156069,0.645020756608523,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,porphyromonas,porphyromonas spp.,late C,perturbed M,species,lC_vs_pM
8084,OTU_16,-2.05043580049736,2.34967730797308,-0.82810454473396,0.0316019687227118,0.154155096078382,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,late C,perturbed M,species,lC_vs_pM
8085,OTU_162,-0.0700606499257788,2.27672887422546,-0.0274211833604427,0.617294633642931,0.777730406819598,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium spp.,late C,perturbed M,species,lC_vs_pM
8086,OTU_167,0.97200124226258,3.71903223267417,0.22224592087204,0.433073827101691,0.625107262687022,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter sp.,late C,perturbed M,species,lC_vs_pM
8087,OTU_169,0.937867322146628,4.03649883737365,0.194725388343819,0.473578867984441,0.660419048202969,bacteria,bacteroidetes,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,sphingobacterium,sphingobacterium spp.,late C,perturbed M,species,lC_vs_pM
8088,OTU_17,2.89452563335783,3.37376307120902,0.74702690974829,0.0437449392712551,0.171411810294084,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,cloacibacterium,cloacibacterium normanense,late C,perturbed M,species,lC_vs_pM
8089,OTU_171,2.4207265624191,4.12161243344362,0.508059746975992,0.170694768595697,0.348253696870697,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,oligotropha,oligotropha carboxidovorans,late C,perturbed M,species,lC_vs_pM
8090,OTU_173,-0.684191184213929,3.72512603048523,-0.155074532753047,0.496721997300945,0.676428359507976,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas spp.,late C,perturbed M,species,lC_vs_pM
8091,OTU_175,0.726684069929147,4.26427405701412,0.144075308872911,0.524021790902596,0.698091281889694,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,parabacteroides,parabacteroides distasonis,late C,perturbed M,species,lC_vs_pM
8092,OTU_178,1.10613460534278,4.25126585625054,0.225495136739505,0.424087242994364,0.609930933198387,bacteria,proteobacteria,betaproteobacteria,neisseriales,neisseriaceae,neisseria,neisseria perflava,late C,perturbed M,species,lC_vs_pM
8093,OTU_179,0.531951141378143,4.49501864868309,0.106266087398025,0.560380408033659,0.738074763329365,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,nitrobacter,nitrobacter spp.,late C,perturbed M,species,lC_vs_pM
8094,OTU_18,-0.981238294573531,4.41920133252846,-0.209714629339329,0.483973485750576,0.672207149231295,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas veronii,late C,perturbed M,species,lC_vs_pM
8095,OTU_180,1.73224204327816,4.31201148882836,0.358935694061538,0.308735889497499,0.492228854093374,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium spp.,late C,perturbed M,species,lC_vs_pM
8096,OTU_189,-1.74776538027225,3.03166759315181,-0.503335880088033,0.185933277764547,0.366985866094123,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas sp.,late C,perturbed M,species,lC_vs_pM
8097,OTU_19,0.180150705919592,4.23940240623471,0.0368390825180924,0.566828967214416,0.741030489925993,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus salivarius,late C,perturbed M,species,lC_vs_pM
8098,OTU_193,1.73898076116305,4.35993763502552,0.346980525377068,0.318396205445741,0.506422638378496,bacteria,firmicutes,bacilli,bacillales,staphylococcaceae,staphylococcus,staphylococcus aureus,late C,perturbed M,species,lC_vs_pM
8099,OTU_196,2.09754796314555,1.57276914732402,1.26182293484013,0.00261582122727634,0.0280236006420075,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,late C,perturbed M,species,lC_vs_pM
8100,OTU_2,-1.17783429672556,0.992885996086192,-1.15165940274062,0.0123472255298881,0.0777667246596657,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,perturbed M,species,lC_vs_pM
8101,OTU_20,-1.56427470510384,2.5743086772528,-0.560394741233203,0.113659283956498,0.31546548462142,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,late C,perturbed M,species,lC_vs_pM
8102,OTU_209,0.451797724760218,4.33892459476178,0.0893490924801028,0.541043978725093,0.718494086673692,bacteria,proteobacteria,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,thioalkalivibrio,thioalkalivibrio spp.,late C,perturbed M,species,lC_vs_pM
8103,OTU_21,1.80858439047448,4.37229727123325,0.367617823277933,0.304202746685719,0.494553671292244,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,stenotrophomonas,stenotrophomonas spp.,late C,perturbed M,species,lC_vs_pM
8104,OTU_210,2.46609669879481,4.46024613514275,0.50285548450596,0.192016551559895,0.370922767310556,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,elizabethkingia,elizabethkingia meningoseptica,late C,perturbed M,species,lC_vs_pM
8105,OTU_211,-1.06886900992428,1.86805979132583,-0.481930329835177,0.224374573311106,0.46752067920037,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late C,perturbed M,species,lC_vs_pM
8106,OTU_214,2.2424186586081,4.21792754261611,0.458193495948537,0.211848019369691,0.395691840401757,bacteria,proteobacteria,betaproteobacteria,neisseriales,neisseriaceae,stenoxybacter,stenoxybacter spp.,late C,perturbed M,species,lC_vs_pM
