,OTU,ancom_beta,ancom_se,ancom_W,ancom_p_val,ancom_q_val,ancom_diff_abn,kingdom,phylum,class,order,family,genus,species,ancom_positive,ancom_negative,taxrank,test_id
2349,OTU_299,-0.00741065329064225,0.101706891446056,-0.0728628432673389,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable C,early,OTU,sC_vs_rM
2350,OTU_3,1.30386537618848,0.231879861599359,5.62302119379947,1.87646369444846e-08,8.08755852307285e-06,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,.clusterstable C,early,OTU,sC_vs_rM
2351,OTU_304,-0.0767253713466367,0.120858867241096,-0.634834440352485,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterstable C,early,OTU,sC_vs_rM
2352,OTU_307,-0.00741065329064225,0.12749815828359,-0.0581236104929372,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,.clusterstable C,early,OTU,sC_vs_rM
2353,OTU_309,-0.00741065329064225,0.116411913921142,-0.0636588905810987,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,aeromonas,aeromonas spp.,.clusterstable C,early,OTU,sC_vs_rM
2354,OTU_310,-0.0767253713466367,0.157904628218555,-0.485896912663266,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,tumebacillus,tumebacillus sp.,.clusterstable C,early,OTU,sC_vs_rM
2355,OTU_311,0.445108008155092,0.219816519228622,2.02490699842332,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable C,early,OTU,sC_vs_rM
2356,OTU_321,-1.72365985099119,0.35491942105196,-4.85648220061432,1.19489516831411e-06,0.000495881494850354,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia vulneris,.clusterstable C,early,OTU,sC_vs_rM
2357,OTU_328,-0.146040089402631,0.135681650505156,-1.07634369761062,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium sp.,.clusterstable C,early,OTU,sC_vs_rM
2358,OTU_333,-0.00741065329064214,0.156212528864545,-0.0474395577903234,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable C,early,OTU,sC_vs_rM
2359,OTU_334,0.329260834409902,0.164951033376835,1.99611258971441,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterstable C,early,OTU,sC_vs_rM
2360,OTU_345,-0.0479571641014587,0.10003946349204,-0.479382459955663,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,barnesiella viscericola,.clusterstable C,early,OTU,sC_vs_rM
2361,OTU_348,-1.02683176729618,0.239235015984543,-4.29214662857934,1.76954027059903e-05,0.00698968406886616,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter sp.,.clusterstable C,early,OTU,sC_vs_rM
2362,OTU_349,-0.146040089402631,0.118812909982201,-1.22916010915403,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2363,OTU_350,-0.186586600213448,0.120072121066508,-1.55395439470997,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,sinobacteraceae,steroidobacter,steroidobacter spp.,.clusterstable C,early,OTU,sC_vs_rM
2364,OTU_351,-0.0767253713466368,0.114698088724449,-0.66893330307327,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,.clusterstable C,early,OTU,sC_vs_rM
2365,OTU_353,0.445108008155092,0.228953443745418,1.9440983322794,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable C,early,OTU,sC_vs_rM
2366,OTU_359,-0.0767253713466368,0.165488744972423,-0.463628939595996,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterstable C,early,OTU,sC_vs_rM
2367,OTU_370,-1.51477974876707,0.372864307950528,-4.06254960978474,4.85396275651825e-05,0.0189304547504212,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2368,OTU_377,-0.00741065329064225,0.12749815828359,-0.0581236104929372,0,0,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter spp.,.clusterstable C,early,OTU,sC_vs_rM
2369,OTU_386,-0.73952950896459,0.13645015456502,-5.41977772998561,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable C,early,OTU,sC_vs_rM
2370,OTU_394,0.329260834409902,0.159811461125331,2.06030801602947,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable C,early,OTU,sC_vs_rM
2371,OTU_405,-0.00741065329064225,0.114853225418865,-0.0645228139098047,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable C,early,OTU,sC_vs_rM
2372,OTU_412,-0.0767253713466367,0.167402051030283,-0.458329936069642,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterstable C,early,OTU,sC_vs_rM
2373,OTU_416,0.329260834409902,0.164268797313359,2.0044027824822,0,0,TRUE,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.,.clusterstable C,early,OTU,sC_vs_rM
2374,OTU_419,0.329260834409903,0.169569181244188,1.94174927303418,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas spp.,.clusterstable C,early,OTU,sC_vs_rM
2375,OTU_429,-1.90782780713625,0.302312568268696,-6.31077899957031,2.77634416816532e-10,1.20770971315192e-07,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2376,OTU_43,1.56260011236785,0.626248047500248,2.49517761948349,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,.clusterstable C,early,OTU,sC_vs_rM
2377,OTU_434,-0.117271882157453,0.208183870562595,-0.563309164348506,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,.clusterstable C,early,OTU,sC_vs_rM
2378,OTU_437,1.47045387501343,0.166233497367197,8.84571339893857,9.09454023198872e-19,4.00159770207503e-16,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,.clusterstable C,early,OTU,sC_vs_rM
2379,OTU_44,1.28102745091641,0.242791944253659,5.27623539921918,1.31864682240761e-07,5.5646895905601e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas spp.,.clusterstable C,early,OTU,sC_vs_rM
2380,OTU_440,-0.00741065329064225,0.150060965170479,-0.0493842837957443,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable C,early,OTU,sC_vs_rM
2381,OTU_450,-0.117271882157453,0.106304278423243,-1.10317179982675,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,methylocella,methylocella silvestris,.clusterstable C,early,OTU,sC_vs_rM
2382,OTU_451,-2.43406972287394,0.266935719679763,-9.11856129930474,7.61281852490725e-20,3.3572529694841e-17,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2383,OTU_463,0.329260834409902,0.162982580315088,2.02022101854907,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,.clusterstable C,early,OTU,sC_vs_rM
2384,OTU_468,0.983380363225494,0.180478811656459,5.44873026478787,5.07306817514719e-08,2.15605397443756e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterstable C,early,OTU,sC_vs_rM
2385,OTU_471,1.09497257174653,0.242199138089122,4.52095982002882,6.15598730126175e-06,0.00250548683161353,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2386,OTU_480,1.22109993565348,0.305514785549118,3.99686035966716,6.41881388219698e-05,0.0248408097241023,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterstable C,early,OTU,sC_vs_rM
2387,OTU_482,-0.0767253713466367,0.0844975506098105,-0.908018880936989,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,roseburia,roseburia spp.,.clusterstable C,early,OTU,sC_vs_rM
2388,OTU_484,-0.571671121802296,0.108760736747786,-5.25622700706775,1.47040774839611e-07,6.19041662074763e-05,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterstable C,early,OTU,sC_vs_rM
2389,OTU_490,-0.0885036749122751,0.206667993528523,-0.428240838850843,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,methylocystis,methylocystis sp.,.clusterstable C,early,OTU,sC_vs_rM
2390,OTU_491,-0.817927881809231,0.194397825029819,-4.20749502564532,2.58217085527096e-05,0.0101479314612149,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.,.clusterstable C,early,OTU,sC_vs_rM
2391,OTU_497,-0.146040089402631,0.187794150793729,-0.777660479761377,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterstable C,early,OTU,sC_vs_rM
2392,OTU_5,-1.83815841341756,0.338923127621029,-5.42352605536239,5.84346929370642e-08,2.47763098053152e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2393,OTU_50,-1.28814106931631,0.290409419225705,-4.43560361351493,9.18146568316658e-06,0.00367258627326663,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae,.clusterstable C,early,OTU,sC_vs_rM
2394,OTU_508,0.329260834409903,0.158486157098702,2.07753686780887,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterstable C,early,OTU,sC_vs_rM
2395,OTU_513,-0.00741065329064225,0.128384196690072,-0.0577224727162649,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus spp.,.clusterstable C,early,OTU,sC_vs_rM
2396,OTU_521,-2.13996065241901,0.521002462322065,-4.10739066929047,4.00154085610452e-05,0.0156460247473687,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,.clusterstable C,early,OTU,sC_vs_rM
2397,OTU_527,-0.596021056435658,0.129574846723418,-4.59982065583984,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable C,early,OTU,sC_vs_rM
2398,OTU_533,-0.00741065329064225,0.106038640407537,-0.0698863476762904,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,methylocella,methylocella silvestris,.clusterstable C,early,OTU,sC_vs_rM
2399,OTU_539,-0.146040089402631,0.121562882975812,-1.20135427712494,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable C,early,OTU,sC_vs_rM
2400,OTU_542,1.3338316912856,0.295835853529689,4.50868843438456,6.52296187164782e-06,0.00264832251988902,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2401,OTU_543,-1.34015353562246,0.299210028888429,-4.4789726487483,7.50031422317932e-06,0.00303762726038762,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,beijerinckia,beijerinckia spp.,.clusterstable C,early,OTU,sC_vs_rM
2402,OTU_566,-0.15781839296827,0.18223205651402,-0.86602980829626,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2403,OTU_569,-1.31450934791529,0.229701413936073,-5.72268722856502,1.04852191383005e-08,4.5400998868841e-06,TRUE,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,.clusterstable C,early,OTU,sC_vs_rM
2404,OTU_57,1.38921118718989,0.291760764677302,4.76147362969249,1.92184414429493e-06,0.000795643475738102,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2405,OTU_593,-0.0767253713466367,0.148503868488478,-0.51665570821537,0,0,TRUE,bacteria,firmicutes,bacilli,bacillales,alicyclobacillaceae,tumebacillus,tumebacillus sp.,.clusterstable C,early,OTU,sC_vs_rM
2406,OTU_596,0.822116198100129,0.293590830876177,2.80021074107338,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,clostridium sp.,.clusterstable C,early,OTU,sC_vs_rM
2407,OTU_597,-1.03028001776185,0.258132020278485,-3.99129103258998,6.57145771818486e-05,0.0253658267921936,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2408,OTU_600,-0.773354975344141,0.173462424986352,-4.45834292588142,8.25956887377571e-06,0.00332860625613161,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2409,OTU_603,0.329260834409902,0.164951033376835,1.99611258971441,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,.clusterstable C,early,OTU,sC_vs_rM
2410,OTU_604,1.1481551230376,0.197815414298724,5.80417419495812,6.46840029728004e-09,2.80728572901954e-06,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,.clusterstable C,early,OTU,sC_vs_rM
2411,OTU_613,-0.146040089402631,0.165127132344585,-0.884410013842405,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterstable C,early,OTU,sC_vs_rM
2412,OTU_615,-1.21677998798155,0.306982718051341,-3.96367585675638,7.3804449707297e-05,0.0283409086876021,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterstable C,early,OTU,sC_vs_rM
2413,OTU_620,1.25096934531722,0.245932200991383,5.08664314910536,3.6445665724435e-07,0.000153071796042627,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2414,OTU_639,0.585226472871053,0.205939632777741,2.84173796455515,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable C,early,OTU,sC_vs_rM
2415,OTU_640,1.45953756615392,0.26533178128582,5.50080189821543,3.78067802603944e-08,1.61813019514488e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,.clusterstable C,early,OTU,sC_vs_rM
2416,OTU_74,1.61887468305514,0.330694504653439,4.89537824268259,9.81168257965462e-07,0.000409147163571598,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterstable C,early,OTU,sC_vs_rM
2417,OTU_78,-1.33701810710309,0.300445479965561,-4.45011889430436,8.58227637578351e-06,0.00344149282668919,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio sodomensis,.clusterstable C,early,OTU,sC_vs_rM
2418,OTU_85,-0.995105188826148,0.218998266714034,-4.54389527258472,5.52241024414805e-06,0.0022531433796124,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,rhodothermus spp.,.clusterstable C,early,OTU,sC_vs_rM
2419,OTU_87,0.797121159431238,0.197465658691233,4.03675841518174,5.41948250051232e-05,0.0210275921019878,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,.clusterstable C,early,OTU,sC_vs_rM
2420,OTU_9,-2.26009720608862,0.524101251437416,-4.31232934454938,1.61543560593178e-05,0.00639712499948984,TRUE,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,.clusterstable C,early,OTU,sC_vs_rM
2421,OTU_11,2.14438386215641,0.492455367551645,4.35447352887574,1.33387096911866e-05,0.0012938548400451,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterstable C,early,species,sC_vs_rM
2422,OTU_117,-1.30375537439974,0.275591112140474,-4.73075987202082,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum intermedium,.clusterstable C,early,species,sC_vs_rM
2423,OTU_12,2.84808010874309,0.661212759224652,4.30735806139433,1.65216046279201e-05,0.00156955243965241,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterstable C,early,species,sC_vs_rM
2424,OTU_125,-0.913302660398616,0.191127417444547,-4.77850154943678,1.7660640250529e-06,0.000180138530555395,TRUE,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,sinobacteraceae,steroidobacter,steroidobacter spp.,.clusterstable C,early,species,sC_vs_rM
2425,OTU_132,-0.273305543370251,0.163594445601849,-1.67062850064857,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiales,methyloligella,methyloligella halotolerans,.clusterstable C,early,species,sC_vs_rM
2426,OTU_143,-0.935783898655591,0.250808242723664,-3.73107314374281,0.000190665851673104,0.0167785949472332,TRUE,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,.clusterstable C,early,species,sC_vs_rM
2427,OTU_15,4.50586237446097,0.573742090980015,7.85346315931686,4.04703722985726e-15,4.45174095284298e-13,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterstable C,early,species,sC_vs_rM
2428,OTU_151,0.283088402063915,0.208725168133598,1.35627344126857,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella sp.,.clusterstable C,early,species,sC_vs_rM
2429,OTU_166,-0.353156312992028,0.162057341417781,-2.17920589034963,0,0,TRUE,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,spirosoma,spirosoma spp.,.clusterstable C,early,species,sC_vs_rM
2430,OTU_171,-0.313852054181068,0.198563088311734,-1.58061630109387,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,oligotropha,oligotropha carboxidovorans,.clusterstable C,early,species,sC_vs_rM
2431,OTU_180,-0.192212521748618,0.144334068625963,-1.33171969430676,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,aquabacterium spp.,.clusterstable C,early,species,sC_vs_rM
2432,OTU_19,-0.875817227671232,0.252867492317588,-3.46354218821948,0.000533112988952219,0.0453146040609386,TRUE,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus salivarius,.clusterstable C,early,species,sC_vs_rM
2433,OTU_196,-1.89555622266237,0.292155137933602,-6.48818376452159,8.68772779437866e-11,9.38274601792895e-09,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,.clusterstable C,early,species,sC_vs_rM
2434,OTU_22,3.41867418353774,0.767304768275283,4.45543195466138,8.37244486757172e-06,0.000828872041889601,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,.clusterstable C,early,species,sC_vs_rM
2435,OTU_226,-0.0535830856366295,0.202403935660305,-0.264733417667125,0,0,TRUE,bacteria,firmicutes,bacilli,lactobacillales,lactobacillaceae,lactobacillus,lactobacillus iners,.clusterstable C,early,species,sC_vs_rM
